"","taxon","lfc_(Intercept)","lfc_Timepoint2","lfc_Timepoint3","lfc_Timepoint4","lfc_TreatmentIntact","se_(Intercept)","se_Timepoint2","se_Timepoint3","se_Timepoint4","se_TreatmentIntact","W_(Intercept)","W_Timepoint2","W_Timepoint3","W_Timepoint4","W_TreatmentIntact","p_(Intercept)","p_Timepoint2","p_Timepoint3","p_Timepoint4","p_TreatmentIntact","q_(Intercept)","q_Timepoint2","q_Timepoint3","q_Timepoint4","q_TreatmentIntact","diff_(Intercept)","diff_Timepoint2","diff_Timepoint3","diff_Timepoint4","diff_TreatmentIntact","Kingdom","Phylum","Class","Order","Family","Genus","Species","Experiment","Compartment","Variety"
"96","Zotu3631",-1.00437694617215,0.412725281223463,0.92472566016449,1.39566735536049,0.642656162603157,0.272412180101487,0.344577772382697,0.344580198779847,0.344580411399033,0.243651823054963,-3.68697517782785,1.19777105287302,2.68362971360203,4.05033864140428,2.63760046834613,0.000226935483182724,0.231006159364192,0.00728277176101908,5.11435659561704e-05,0.0083494888529001,0.0171757741414582,0.7305611680675,0.0994436205924718,0.00530404146783747,0.28134072053569,TRUE,FALSE,FALSE,TRUE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium","Exp1","Root","NIP"
"97","Zotu3765",-0.0748629166032229,-0.940557427602746,-0.00497754844898582,-0.350460899845407,0.798185189788084,0.330973745483457,0.418652930803163,0.418655301600998,0.418655509348124,0.296030903264648,-0.226189894590793,-2.24662807399517,-0.0118893715903058,-0.837110445270622,2.69629008656071,0.821053729909441,0.0246638064457373,0.990513877459525,0.402530489642936,0.0070116575117315,0.968806828743924,0.358304988768599,0.995348820605693,0.694543961782884,0.277222100725026,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA,"Exp1","Root","NIP"
"98","Zotu38",-0.722256624272118,-0.56234027845104,0.747458571737199,0.848570089360686,0.928130475853883,0.36825005492421,0.46580414046967,0.465806484318355,0.465806689703976,0.329371859536981,-1.96132115831121,-1.20724619983848,1.60465471585481,1.82172155985986,2.81788030452454,0.0498415706224984,0.22733734305199,0.108569812848174,0.0684972449064284,0.00483418274802465,0.353968687879352,0.727964333599795,0.394514998950362,0.331111682038556,0.216901481972116,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospiraceae","Exp1","Root","NIP"
"99","Zotu403",-0.570412702495375,-0.819503039887195,0.796257115597313,0.0401368923264973,1.13284133960551,0.339885377382805,0.429925350900536,0.42992771476496,0.429927921904524,0.304001712117607,-1.67825019978112,-1.90615193584337,1.85207207689001,0.0933572589300461,3.72643078788732,0.0932982655193669,0.0566304960862213,0.0640154735620681,0.925619744603244,0.000194210368547452,0.461957206281874,0.455340885985987,0.321195958445651,0.993704711564484,0.0643079082852752,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_bacterium","Exp1","Root","NIP"
"100","Zotu406",0.0863953619523502,-1.29126925270607,-0.100218238541934,-0.604486979253043,0.825657929978892,0.323734728951424,0.409496220134636,0.409498596819512,0.409498805082509,0.28955612752392,0.266870848957677,-3.15331177484745,-0.244734021850886,-1.47616298692556,2.85146074109824,0.789568602037937,0.00161429295302555,0.806662383306506,0.139900143161819,0.00435188598834702,0.955926520474632,0.0724980975937115,0.973751403758688,0.446500577392359,0.209182292426105,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"Exp1","Root","NIP"
"101","Zotu4098",-0.358960045879167,-0.317612491222184,0.0707316635972803,0.418395492760804,0.632624177823453,0.251466571314613,0.318083446278656,0.318085898072547,0.318086112917196,0.224917490159565,-1.42746625924313,-0.998519397780736,0.222366549494591,1.3153529052987,2.81269445686347,0.15344554396833,0.318027563090253,0.824028549595814,0.188391325321198,0.00491283084874555,0.567981606392967,0.773143384487822,0.982823785627785,0.493411335552506,0.216901481972116,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales",NA,"Exp1","Root","NIP"
"102","Zotu411",-0.86153687710137,-0.559851435215104,1.01722258884882,0.744864418409341,1.12241738681428,0.442598147172701,0.559847854923152,0.559850157671996,0.559850359456107,0.395870832424784,-1.94654424697625,-1.00000639511596,1.81695508147877,1.33047055490502,2.83531216467568,0.051589398315869,0.317307413011125,0.0692239915331826,0.183363281648309,0.00457809277003159,0.36164714013117,0.773143384487822,0.334015215977051,0.488661300891722,0.212760837680942,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_bacterium","Exp1","Root","NIP"
"103","Zotu4222",-0.382933551916815,-0.179832729024773,0.417305253877253,0.026499616566891,0.634342451757014,0.242132432531683,0.30627659391798,0.306279058255825,0.306279274199674,0.216568777261409,-1.58150458372283,-0.587157923902379,1.36250012081691,0.086521089734642,2.92905773296828,0.113762711719817,0.557097648189083,0.173040106049517,0.931052191749589,0.00339991266691291,0.510141908632741,0.922684967385148,0.492906114772326,0.993704711564484,0.18380344193168,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium","uncultured_bacterium","Exp1","Root","NIP"
"104","Zotu4354",-0.41738632506326,0.145813657425975,-0.040840112059825,-0.318745945438219,0.942120268795624,0.266398722092411,0.336971284504412,0.336973717833689,0.336973931060323,0.238273219734243,-1.56677300020409,0.432718347619516,-0.121196728107981,-0.945906837467375,3.95394946123787,0.117167760517249,0.665219398855429,0.903535215606835,0.344196105736126,7.68716534168353e-05,0.512196988121828,0.928292159263124,0.995348820605693,0.642836210958276,0.0407266019802393,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Exp1","Root","NIP"
"105","Zotu4357",-0.35661247279861,-0.866918635556239,0.00921541960773192,-0.0261425416695219,1.1556092430393,0.288837696391536,0.365354585372126,0.365356994143246,0.365357205217898,0.258343258991151,-1.23464657575444,-2.3728144390832,0.0252230551363657,-0.0715533765207409,4.47315423499742,0.216962066838817,0.0176531301332611,0.979877047465188,0.94295734506089,7.70741422166707e-06,0.640013936588001,0.298096567143063,0.995348820605693,0.993704711564484,0.010208470136598,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira",NA,"Exp1","Root","NIP"
"106","Zotu4619",0.0160240933150218,-0.537905131219238,-0.448187554604449,-0.514674833738926,0.718796991784331,0.254991085771539,0.322541642506212,0.322544089771596,0.322544304219422,0.228069913662145,0.0628417784352615,-1.66770754634846,-1.38953888419355,-1.5956717480548,3.15165196602447,0.949892497213858,0.0953737966416144,0.164668945397923,0.110562099454344,0.00162349656864982,0.996428763984123,0.561433749563637,0.487705599521327,0.396317999261918,0.122811109145648,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexales","Oligoflexus","uncultured_bacterium","Exp1","Root","NIP"
"107","Zotu4621",-0.789919095477126,-0.402999964616839,1.08528857950958,0.641641147377156,0.918334728452374,0.338788376860436,0.428537743006285,0.428540107706249,0.42854031491903,0.303020524664429,-2.33160034236515,-0.940407166448646,2.53252510090259,1.49727137690275,3.03060239721173,0.0197217258060683,0.347008747633489,0.0113244261507985,0.134322659501809,0.00244066412706685,0.25565304764971,0.788454533613157,0.124972901959503,0.440852523700856,0.146939074377274,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Exp1","Root","NIP"
"108","Zotu4942",-0.760948328125244,0.260010159244437,0.90509515422176,0.388008566628478,0.745801134836219,0.243959271526944,0.308587382160648,0.308589843978107,0.3085900597011,0.218202752810537,-3.11916133935989,0.842581953364113,2.93300370016705,1.25735925196133,3.41792724990867,0.00181366620466961,0.399462287583554,0.00335699891141712,0.208623577345414,0.000630999707608252,0.0686343110881401,0.8185317759374,0.0604944905873738,0.510556664569334,0.115856164742359,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",NA,"Exp1","Root","NIP"
"109","Zotu4988",-1.06364075334404,-0.123754022921237,1.41721070667011,1.15686495923469,0.902582103829365,0.273377291992909,0.345798552826994,0.345800978136679,0.345801190660572,0.244515045838209,-3.89074288354436,-0.3578789497802,4.09834209928104,3.34546262557619,3.69131519385758,9.99377861012163e-05,0.72043390445253,4.16119958286907e-05,0.000821454292398417,0.00022309746642733,0.00980500723637489,0.955186720079632,0.00367433923167339,0.0298086632953891,0.0656650209517774,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20",NA,"Exp1","Root","NIP"
"110","Zotu51",-0.864825886889676,0.140869235407599,0.829986927217433,0.585158875563234,0.952105673318288,0.315562095900274,0.399158567858256,0.399160951482993,0.399161160354116,0.282246299332145,-2.7405886135418,0.35291547457807,2.07932896275,1.46597147639342,3.37331499322107,0.0061329241902592,0.724151809321226,0.0375871248199744,0.142656057740391,0.000742689370804458,0.143770939645988,0.95779007612886,0.250193073962275,0.44916754931388,0.122569191034537,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_bacterium","Exp1","Root","NIP"
"111","Zotu510",-0.570318178850625,0.313085781097526,-0.134625616618159,0.463717778674744,0.820008804757262,0.283423509532717,0.358506121879539,0.358508536259918,0.358508747826098,0.253500660647911,-2.01224725426241,0.873306652215901,-0.375515791123465,1.29346293915171,3.23474030663841,0.0441938795031399,0.38249595564432,0.707276904654091,0.19585099402347,0.00121753415731346,0.341310748699177,0.812493155247706,0.908533281043899,0.500301120593747,0.122569191034537,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_bacterium","Exp1","Root","NIP"
"112","Zotu5140",-0.487330465958096,-0.448072381097123,0.417305253877253,0.150155840688454,0.91542799381497,0.292347683499755,0.369794406037317,0.369796811271112,0.369797022035796,0.261482688414014,-1.6669551135968,-1.21167971657177,1.12847174761415,0.406049350700069,3.50091242891591,0.095523330588041,0.225635006385703,0.259120741980046,0.684706339783406,0.000463668176596248,0.468653108968358,0.727964333599795,0.575346294753282,0.893931539717221,0.11165972725486,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema",NA,"Exp1","Root","NIP"
"113","Zotu524",-0.711499773924724,0.0965386170758157,0.823758131763691,0.601497540872156,0.662563821626686,0.258622606468686,0.327135192104934,0.327137634817152,0.327137848865993,0.231318046466135,-2.75111206881627,0.295103123741114,2.51807815454837,1.8386669196402,2.86429801629717,0.00593933203464274,0.767915103534539,0.0117997135153487,0.0659641918476174,0.00417934601606503,0.141741356394312,0.964698776990257,0.128631444864851,0.323591007785812,0.208888445218043,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Root","NIP"
"114","Zotu5265",-0.892037517147179,-0.0865634310355358,1.20446412415133,0.812916095116074,0.819128058811493,0.283343207513452,0.358404546987544,0.358406961452553,0.35840717302615,0.253428836302184,-3.14825799063784,-0.241524366147465,3.36060471389806,2.26813567444076,3.23218174681108,0.00164246662853266,0.809148733911412,0.000777720435696138,0.0233209386074451,0.00122848893777056,0.0630564362171452,0.964698776990257,0.0234273408799946,0.212292667942,0.122569191034537,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured_Desulfuromonadales","Exp1","Root","NIP"
"115","Zotu553",-0.031331451971187,-1.23196128689293,0.290562259566601,-1.27423808743088,1.17094287995405,0.412118156078344,0.521293380657805,0.521295698587865,0.521295901702282,0.368608693114307,-0.0760254104534789,-2.36327820878591,0.557384724933859,-2.44436620980499,3.17665562920116,0.939398882079096,0.0181140655546563,0.577264599672652,0.0145106889754492,0.00148983829123638,0.996428763984123,0.303697213001801,0.812094489927167,0.164412762427608,0.122569191034537,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4","uncultured_bacterium","Exp1","Root","NIP"
"116","Zotu560",-0.952147355274399,0.349842909366551,0.890902186165041,0.744405912847359,0.912180624992392,0.336179722886475,0.425238028221757,0.425240394928579,0.425240602317217,0.300687272759707,-2.83225694607385,0.822699020662639,2.09505540110947,1.75055229625522,3.03365226143561,0.00462206904806843,0.410679172393382,0.0361660679065266,0.0800230584926667,0.00241612752157365,0.126236489067777,0.826035784107874,0.246917303825745,0.345809269081687,0.146939074377274,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1","uncultured_bacterium","Exp1","Root","NIP"
"117","Zotu585",-1.77850186441795,0.199236306979786,2.15542865712832,2.4139209003958,1.17317221521701,0.421901889611481,0.533668932208908,0.533671245043074,0.533671447710945,0.377359532595774,-4.21543943795968,0.373333156485478,4.03886976701236,4.52323411857564,3.10889778548065,2.49292287146378e-05,0.708900502095366,5.37093736190081e-05,6.09018106756279e-06,0.00187786671779983,0.00372437443637866,0.949599887036259,0.0042941274573841,0.00100830560299836,0.13090707724873,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_sp.","Exp1","Root","NIP"
"118","Zotu60",-0.598391167161467,-0.051799933495117,0.476112945981919,0.514694508682419,0.727739992371392,0.308334733056273,0.390016598197064,0.390018988235326,0.390019197668455,0.275781946741642,-1.94071929954209,-0.132814689771085,1.22074299032499,1.31966454923059,2.63882390043882,0.0522923341361071,0.894339936527772,0.222183345071695,0.186947041102841,0.00831941841279317,0.36164714013117,0.964698776990257,0.540959265712242,0.492226434570367,0.28134072053569,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA,"Exp1","Root","NIP"
"119","Zotu641",-0.509802429870522,-0.337242997164915,0.651412503841934,0.350817974742777,0.687572537664214,0.264933796460219,0.335118284286309,0.335120719346228,0.335120932724515,0.236962949675674,-1.92426348273415,-1.00634018786271,1.9438144711337,1.04683993294792,2.90160355703404,0.0543215653970717,0.314251954831235,0.0519178280507121,0.29517340934206,0.00371258047803825,0.368025132319291,0.773143384487822,0.293241634341869,0.601472585651628,0.192835797771046,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Acidaminobacteraceae","Acidaminobacter","uncultured_prokaryote","Exp1","Root","NIP"
"120","Zotu657",-0.353210639921921,-0.452767527258239,-0.19750798847507,0.271741644810257,0.896149633938437,0.312960706104613,0.395868041679279,0.395870427581682,0.395870636652393,0.279919544590166,-1.1286101834262,-1.14373346567101,-0.498920795073325,0.686440517812057,3.20145431520511,0.259062312938122,0.252734190121207,0.617835183633898,0.492435361467061,0.00136735755758091,0.663556620580006,0.742766300109926,0.842047009877597,0.761518369960289,0.122569191034537,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter",NA,"Exp1","Root","NIP"
"121","Zotu6647",-0.455889280029641,-0.123754022921238,0.380114661991551,0.381204900875102,0.593457208719642,0.255750396420845,0.323502102713116,0.323504549017149,0.323504763380734,0.228749062164553,-1.78255551666658,-0.382544725005957,1.17499016056,1.17835946800716,2.59435908984288,0.0746586864332561,0.702057361091177,0.239998652332364,0.238653329191104,0.00947674509946033,0.420449802801843,0.945475317504081,0.560631772511844,0.545934947346488,0.304413669055629,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","M2PT2-76_termite_group","uncultured_bacterium","Exp1","Root","NIP"
"122","Zotu682",-1.09493158418754,-0.275726753175366,1.39417925289905,0.857385864252219,1.2024054050202,0.309101924758316,0.390987027300069,0.390989416644706,0.390989626017054,0.276468144157382,-3.54229946980646,-0.705206909496144,3.5657723548204,2.19286090269521,4.34916438089055,0.000396654880886151,0.480681482024145,0.000362786183122304,0.0283174023714593,1.36657251788402e-05,0.0228421473797264,0.87815534198756,0.0157544360506719,0.227311511763623,0.0120668353329159,TRUE,FALSE,TRUE,FALSE,TRUE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Root","NIP"
"123","Zotu6883",-0.487330465958096,-0.239278553014562,0.563216710102903,0.32856274263869,0.648871900685746,0.274122171809237,0.346740759344494,0.346743183819495,0.346743396270247,0.245181286957026,-1.777785659371,-0.690079105401145,1.62430506606901,0.947567412019616,2.64649846951605,0.0754390646603376,0.490144442221572,0.10431071657259,0.343349722731728,0.00813298732148421,0.420751335412,0.882060208862054,0.387873823104314,0.642836210958276,0.28134072053569,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira",NA,"Exp1","Root","NIP"
"124","Zotu691",-0.992829739276219,-0.633655864624099,1.32178116563035,1.37421697805005,0.954949757657358,0.395623174350491,0.500428697993158,0.500431025044059,0.500431228957719,0.353855129040135,-2.50953382826015,-1.26622607209622,2.64128541093945,2.74606559009561,2.69870260252479,0.0120890635929411,0.205432155741198,0.00825921094904631,0.00603147039111253,0.00696103520338849,0.193210255492097,0.706534633958347,0.103201178320866,0.103749123805566,0.277222100725026,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","uncultured_bacterium","Exp1","Root","NIP"
"125","Zotu699",-1.00089868672678,-0.300052405279213,1.25613089005258,0.804743706015806,1.12184769669204,0.469213872504821,0.593514377510322,0.593516668517881,0.593516869273123,0.419676665892721,-2.13313958810221,-0.505552041616709,2.1164205770149,1.35589019904585,2.67312383047478,0.0329132770988691,0.613171156021038,0.0343090535306594,0.175134106374183,0.00751485048690745,0.289658707757157,0.928292159263124,0.240692134886872,0.481590536088962,0.28134072053569,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Root","NIP"
"126","Zotu800",-0.204413348340243,-0.280132296020059,-0.0269431772366495,-0.372426528633071,0.749039116258445,0.312147657746909,0.394839607991332,0.394841994612632,0.394842203746339,0.279192331723906,-0.654861067405422,-0.709483776070938,-0.0682378713618917,-0.943228776203295,2.68287854338053,0.512557208596188,0.478024315915112,0.94559628022866,0.345563897472475,0.00729914936384269,0.815473901244025,0.878145917378039,0.995348820605693,0.642836210958276,0.28134072053569,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA,"Exp1","Root","NIP"
"127","Zotu812",-0.182271417862493,-0.191331540939265,-0.313032518568394,0.0346313105951296,0.599870628814319,0.259862368894891,0.328703380941767,0.328705822125081,0.328706036039947,0.232426924344556,-0.701415209280332,-0.582079625682833,-0.952318144365809,0.105356479036244,2.58089991297675,0.483043933039088,0.560513048110494,0.340935658575743,0.916092948503,0.00985431467849243,0.798789275954832,0.922881338442744,0.639385278587699,0.993704711564484,0.304413669055629,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_prokaryote","Exp1","Root","NIP"
"128","Zotu83",-0.383150283725153,-0.258166667232396,-0.0194794446139246,-0.17072596962031,0.99094802681669,0.325157849173892,0.411296340362687,0.411298715871447,0.411298924031382,0.290829005450081,-1.17835163659312,-0.627690163750888,-0.0473608204019119,-0.41508975503005,3.40732185664604,0.238656449995631,0.530206930217885,0.962225654749216,0.678076199006289,0.000656037172946538,0.660711320535192,0.906829911019586,0.995348820605693,0.888163420403739,0.115856164742359,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","[Cytophaga]_xylanolytica_group","uncultured_bacterium","Exp1","Root","NIP"
"129","Zotu837",-0.742401625273069,-0.0405235531388276,0.48928364260691,0.705661140304369,0.908054054292981,0.320313140417672,0.405168215640714,0.405170595192045,0.405170803706224,0.286495764476694,-2.31773702541524,-0.100016614271545,1.20759909137778,1.74163867151696,3.16951999605163,0.020463617473627,0.920331135302071,0.227201508898387,0.0815716900678804,0.00152690951458653,0.25738659050997,0.964698776990257,0.547455598895951,0.348521624177121,0.122569191034537,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4","uncultured_soil","Exp1","Root","NIP"
"130","Zotu885",-1.07487874084112,0.0289610990577882,0.836584971953045,1.51741879684478,0.958736466387503,0.329282140430842,0.416513201186462,0.416515573338919,0.416515781204748,0.294517885129672,-3.26430926206541,0.0695322476581555,2.00853227466796,3.64312437923897,3.25527417788358,0.00109731318535404,0.944565964841196,0.0445867599496779,0.00026934860218988,0.0011328294546255,0.0509961864561905,0.967615710366374,0.271517993348728,0.0134721475646241,0.122569191034537,FALSE,FALSE,FALSE,TRUE,FALSE,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA,NA,"Exp1","Root","NIP"
"131","Zotu902",-1.06657625409538,-0.222948484954528,1.41325795223389,1.01747682106525,1.02972078265153,0.404468622617243,0.511617402158561,0.511619724232485,0.511619927710021,0.361766740615564,-2.63698144789023,-0.435771895197245,2.76232108594722,1.98873571172142,2.84636664194007,0.00836474061833203,0.663002236911684,0.00573920068762181,0.0467303820301825,0.00442212471719966,0.165359685805683,0.928292159263124,0.0849337576620681,0.275698846320609,0.209182292426105,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Exp1","Root","NIP"
"132","Zotu946",-0.689027810012299,-0.0189859130175085,0.484882771895281,0.712326924804364,0.789405146816598,0.301224797574697,0.381023163746227,0.381025560363655,0.381025770373303,0.269422624306201,-2.28742060932562,-0.0498287632458841,1.27257282013444,1.86949802399579,2.92998833653789,0.0221712844886911,0.960258845391843,0.203169668497718,0.0615535582959624,0.00338974726799474,0.259874923055499,0.9749996612353,0.526611009638409,0.314172207949912,0.18380344193168,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus",NA,"Exp1","Root","NIP"
"133","Zotu966",-1.26564224689628,-0.186202931161472,1.72774711220515,1.03984565081091,1.24105099649834,0.355858416583791,0.450129822075842,0.450132174308912,0.450132380429241,0.318288437677576,-3.55658932854907,-0.413664951819387,3.83831063588769,2.3100885339982,3.89913942697319,0.000375700768064713,0.679119498194279,0.00012388369850625,0.0208832531054558,9.65351774896042e-05,0.0227239776716435,0.933902502649801,0.00781352184150137,0.195129214131991,0.0426202808616603,TRUE,FALSE,TRUE,FALSE,TRUE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Exp1","Root","NIP"
"134","Zotu10196",-0.461943869856397,0.194468108007548,0.504698273031054,-0.220723543684842,0.684113351503583,0.287558431925896,0.363736567222199,0.363737831261197,0.363736860261392,0.257199786722102,-1.60643479227011,0.534639971704444,1.38753307919911,-0.606822040323941,2.65985193931265,0.108178411519618,0.59289883790466,0.165279271537507,0.543969019630081,0.00781750087417052,0.725786893685827,0.963038494932908,0.593588994204154,0.884013064836797,0.35174580771628,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","marine_metagenome","Exp1","Rhizosphere","MH63"
"135","Zotu10300",0.459422085084741,-0.47448697681602,-0.528625616199295,0.568748637004846,-0.70221516169658,0.241116161168347,0.304991243053696,0.304992538389182,0.304991543348274,0.215660549670717,1.90539731081723,-1.55573967326164,-1.73324114416448,1.86480133436154,-3.25611319626498,0.0567284445268409,0.119770008496194,0.0830528168862327,0.0622092562038994,0.00112948711565715,0.596085040182036,0.710546688610747,0.441931572101367,0.413661271086013,0.161196355222592,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Exp1","Rhizosphere","MH63"
"136","Zotu104",1.042014200179,-0.758236159485083,-1.0336713380321,-0.457800689120315,-0.959727276571579,0.252534792747509,0.31943479154015,0.319436078273596,0.319435089840538,0.225873686238452,4.12622034707443,-2.37368057445858,-3.23592545844733,-1.43315716926669,-4.24895565550033,3.68773950818601e-05,0.0176117790695005,0.00121249042712467,0.151812926676117,2.14769424400171e-05,0.0106855045991741,0.331548708633267,0.0426243877359048,0.608142105101396,0.0228180581790493,TRUE,FALSE,TRUE,FALSE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Exp1","Rhizosphere","MH63"
"137","Zotu10411",-0.00115811256377862,-0.335207530383776,-0.233771193442832,-0.634874651982842,0.60368994349995,0.256332082388113,0.324238023661713,0.32423930767867,0.324238321332344,0.229270085976488,-0.00451801644565552,-1.03383164811511,-0.720983507880253,-1.95804940444438,2.63309511543456,0.996395156696523,0.301214873533407,0.470919661726381,0.0502242158205542,0.00846106487688748,0.998088656938945,0.850105918068966,0.797544067557148,0.383532260944858,0.359640092049876,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured",NA,"Exp1","Rhizosphere","MH63"
"138","Zotu10430",0.605253642753333,-0.427340711158607,-0.533984980696996,-0.0170317562221596,-0.721881531000118,0.304533999713379,0.385209145371293,0.385210400059371,0.385209436242686,0.272383198307262,1.9874747756342,-1.10937322307523,-1.38621641735191,-0.0442142757152746,-2.65024250939957,0.0468698084859535,0.26726920885097,0.165680829882039,0.964733602806661,0.00804340127959303,0.550736019492799,0.840936908502278,0.593588994204154,0.983610139216877,0.353245682131997,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured",NA,"Exp1","Rhizosphere","MH63"
